"","x"
"144",0.000146617295897549
"145",0.000205555092503808
"146",0.000142575403821143
"147",0.000231018892295342
"148",0.0001997212096424
"149",0.000162528087859862
"150",0.000245839167418285
"151",0.000152561206726138
"152",5.73041965058787e-05
"153",0.000157095376431407
"154",6.67918532490117e-05
"155",0.000151800933223462
"156",0.000367153478905698
"157",0.000111667258890647
"158",0.000250038862695826
"159",0.000126217396422596
"160",0.000149244825557294
"161",9.63912144364834e-05
"162",0.000319311127676434
"163",0.000120238820044148
"164",0.000135918166297661
"165",0.000170390051907672
"166",0.000187934991974988
"167",0.000184423998938771
"168",0.000159820635901813
"169",5.45688905659707e-05
"170",0.000161903994318842
"171",9.36589034916226e-05
"172",0.000299284631537651
"173",0.000113950126005925
"174",0.000190357882965652
"175",0.000165546620318019
"176",0.000153350487733185
"177",9.86481940852839e-05
"178",0.000205484195209773
"179",0.000193957115169819
"180",9.02799911983844e-05
"181",0.000138470446939291
"182",0.000137533713337898
"183",0.00014325193575034
"184",9.39662799358296e-05
"185",0.00016019010839419
"186",0.000201513700673148
"187",0.00011911856256013
"188",0.000163922762871949
"189",0.000193252377863176
"190",0.000296887800281136
"191",0.000114880482560247
"192",0.000218545557233307
"193",0.000132955250204658
"194",7.57494783140018e-05
"195",0.000294062258190597
"196",0.000142344214263083
"197",0.000101568017906917
"198",0.00026044141621236
"199",0.000222795890471856
"200",8.91491007319973e-05
"201",0.000116352852256672
"202",0.000269722202614686
"203",0.000412582476959459
"204",0.00023733550973571
"205",0.000122883811791759
"206",0.000122357513447296
"207",0.000255725706923856
"208",0.000165551994755598
"209",0.000165424263280579
"210",0.000284572074828386
"211",0.000207124949352355
"212",0.00044070293145646
"213",0.000135343866211727
"214",0.000112543185410458
"215",0.000113223020419923
"216",0.00013726620151426
"217",0.000143660822958789
"218",0.000154513958246088
"219",0.000170728954064497
"220",0.000144167054147012
"221",0.00010737327027099
"222",0.000180846597360627
"223",0.00016923562156734
"224",0.000178244352151703
"225",0.000144860353242247
"226",0.000146041069872694
"227",0.000451705492202879
"228",0.000165268154167183
"229",0.000222996152099719
"230",0.000177165889170554
"231",0.00014191968721772
"232",9.37749056454104e-05
"233",0.000131372120092185
"234",9.78442312089055e-05
"235",0.00015829397715757
"236",0.00024198353337646
"237",0.000154872035429039
"238",0.000172552835596069
"239",9.84775209208858e-05
"240",0.0003318438593275
"241",0.000171275588129022
"242",0.000108953282378601
"243",0.000188474237160116
"244",0.000180032819406978
"245",0.000101929746847342
"246",0.000119198984358414
"247",0.000125517181630354
"248",0.000272646893350554
"249",7.70336970871899e-05
"250",0.000195464324616825
"251",0.000324451867295059
"252",0.000128743803934102
"253",0.000167189187511379
"254",0.000148884540320228
"255",0.000152868414672878
"256",0.000289436619860507
"257",0.000138574347907273
"258",0.000417327984385736
"259",0.000192246955463238
"260",0.000131717574841894
"261",0.000223788249464201
"262",0.000219144446525563
"263",8.21476081603065e-05
"264",0.000126336424701628
"265",0.000283219638931007
"266",0.000184062351486084
"267",0.000107466308568732
"268",0.000150756549590814
"269",0.000126770127854079
"270",0.000273969457142817
"271",0.000261573180059897
"272",0.000165829332034014
"273",0.000206174794300022
"274",0.000132085629742427
"275",0.000141603324223481
"276",0.000111023320931262
"277",0.000152919967635861
"278",0.000213427490269026
"279",0.000157679971646483
"280",0.000279457765965857
"281",0.000223201510226375
"282",0.000164105598651164
"283",0.000191007953779092
"284",0.000118726454545621
"285",0.000168614421439815
"286",0.000167103492880697
"287",0.000203167441880387
"288",0.000313467156219945
"289",0.000152276004719943
"290",0.000224932737305979
"291",0.000175736622800137
"292",0.000184251419974862
"293",0.000133173427908961
"294",0.000136002691606619
"295",0.000246425401727882
"296",0.000163504484620241
"297",0.000217842542339012
"298",8.12930149718737e-05
"299",0.000232444525714764
"300",0.00013094768019951
"301",8.34786386147887e-05
"302",0.00014985350444318
"303",0.000111721271353755
"304",0.000151317840881647
"305",0.00022388441600169
"306",0.000241027174126709
"307",0.00019741125026179
"308",0.000176949169931291
"309",0.000124416944926585
"310",0.000202804706048332
"311",0.000164486961127159
"312",0.00011092731252005
"313",0.000340731288128842
"314",0.000188891719629044
"315",0.000156968251742837
"316",0.000225542743547179
"317",0.000126833706058547
"318",0.000100188026818729
"319",0.000171717516590703
"320",0.000206891104504529
"321",0.000240715169766088
"322",0.000230923263244975
"323",0.000208548316312119
"324",0.000233546124388432
"325",0.000137560674387972
"326",8.23671217490599e-05
"327",0.000192044867245207
"328",9.42612363630778e-05
"329",0.000131785358776178
"330",0.000155642721823166
"331",0.000208153548972382
"332",0.000135813335364848
"333",0.000368892309041226
"334",0.000164905677519009
"335",0.000140106024767382
"336",0.00010861320171474
"337",0.000111545054058451
"338",9.70946551068909e-05
"339",0.000236016380173789
"340",0.000124054597989369
"341",0.000293117676514984
"342",0.000132473961776293
"343",0.000198195419390531
"344",0.000243985279786372
"345",0.000269606113080401
"346",0.000198364020548891
"347",0.000116634054053923
"348",0.000256915376994322
"349",0.000160795385707307
"350",0.000131907681996334
"351",8.52201094161084e-05
"352",0.000126829761875059
"353",0.000178917371311643
"354",0.000113915175776486
"355",0.000261737633508723
"356",0.000263632017896389
"357",0.000181169976022781
"358",0.000233033652665889
"359",0.000166928432071727
"360",0.000208916658944685
"361",0.000135113404279242
"362",0.000261576343582296
"363",0.00022741007845352
"364",8.46586415481974e-05
"365",0.000161147696031342
"366",6.81620496916167e-05
"367",0.000148925004884
"368",0.000283846678592467
"369",0.00012327774276992
"370",0.000154649226347566
"371",0.000157419886511541
"372",0.000141113191502807
"373",0.000130856828795235
"374",0.000265901947013401
"375",0.000276782156569254
"376",8.65846454749876e-05
"377",0.000154908995301867
"378",0.000265667552275952
"379",0.00021005428284504
"380",0.000698837088023508
"381",0.00017703632265642
"382",8.75405344768148e-05
"383",0.00012789086624859
"384",0.000160054791416607
"385",0.000191141773262194
"386",0.00014746641487307
"387",0.000109773958335526
"388",0.000138788639798302
"389",0.000207640689561049
"390",0.000241937271087784
"391",0.000184716528744925
"392",0.000242514061285788
"393",0.000248167121936787
"394",0.00020998443671041
"395",0.000161029259089755
"396",0.000142377120239622
"397",6.38782595136703e-05
"398",0.000134493899000154
"399",0.000134152001821248
"400",0.000122091946102105
"401",0.000157798587554908
"402",0.000157608379673491
"403",0.000289835546729096
"404",0.000245454571153524
"405",0.000189345695421515
"406",0.000163258448350378
"407",0.000221031351009797
"408",0.000318866975481954
"409",0.00354625706478273
"410",0.000155622132403596
"411",0.000182878696175045
"412",0.00014036248578485
"413",8.26222250612693e-05
"414",0.000160716678255991
"415",0.000113927415654855
"416",0.000386033782221548
"417",8.93889078710225e-05
"418",0.000149783294062686
"419",9.93184160180257e-05
"420",0.000269537841628445
"421",0.000192644985941202
"422",0.000234398753412443
"423",0.00016420946903163
"424",0.000126213850900194
"425",0.000163056027941302
"426",0.000397311370166028
"427",0.000193335558436902
"428",0.000211606923660044
"429",0.000213044336995383
"430",0.000225101704700384
"431",0.000166155452507367
"432",0.000122121549075844
"433",0.000176337289553588
"434",0.000144663141238963
"435",0.00013103420782605
"436",0.000172444215305302
"437",0.000184068512525121
"438",0.000115049488918807
"439",0.000107724909576353
"440",0.000151315069202023
"441",0.000456705781428783
"442",0.000150902622424951
"443",0.000131452222058331
"444",0.000214218972373798
"445",0.000116719173794619
"446",0.000222741204810747
"447",0.000166781008119701
"448",0.000214541066055001
"449",0.00021052108491065
"450",0.000137121455183026
"451",0.000119803351066279
"452",0.000156025148608656
"453",0.00016065752663183
"454",0.000243555943000678
"455",0.000116267638120222
"456",9.34923311230648e-05
"457",0.000249405324634578
"458",0.00020999238331442
"459",0.000107792660022608
"460",0.000116231119326485
"461",0.000125298968598288
"462",0.000179235209929763
"463",0.000154690529845417
"464",0.00010387162533941
"465",0.000133096648210897
"466",5.79740472157316e-05
"467",0.000128381326532728
"468",0.000125473321660437
"469",0.00015988927780436
"470",0.000133666322259836
"471",0.000186429510200606
"472",0.000127730838686942
"473",9.97606381344225e-05
"474",6.74539650362909e-05
"475",0.000150804213101099
"476",0.000215267603762241
"477",0.000125172389940169
"478",0.000292937055656971
"479",0.00013039015733361
"480",0.000201906883496316
"481",8.0925028022462e-05
"482",7.88948741122013e-05
"483",0.000170331863523754
"484",0.000212443036017283
"485",0.000173014964581979
"486",0.00013627113206015
"487",9.16703520240261e-05
"488",6.77021114314882e-05
"489",0.000266630163677982
"490",0.000249062829053168
"491",0.000132346425307851
"492",0.000188043143853788
"493",0.000102836702449387
"494",0.000233841533336774
"495",0.000243000873487775
"496",0.000150202004874095
"497",0.000147508269557837
"498",0.000128324978776096
"499",0.000112156865692842
"500",0.000118608553366124
"501",0.000102327145117431
"502",0.000190835460605326
"503",0.000185411054840034
"504",0.000115145580017064
"505",0.00016978465705877
"506",0.000313654737928836
"507",0.0001958187443476
"508",0.000188452077071526
"509",0.000105280570273077
"510",0.000151745393785314
"511",0.000182694160266035
"512",0.000145365897649045
"513",8.10328948720697e-05
"514",0.000170057196414033
"515",0.000259651468887356
"516",0.000135952247900766
"517",0.000193189462284375
"518",0.000223365271353249
"519",0.000811717037646224
"520",0.000101448033717264
"521",0.000129495072483368
"522",0.000259289158140946
"523",0.000164988040164358
"524",0.000136320055055601
"525",0.000136762821604796
