"","x"
"336",-0.0223419743138335
"337",-0.020162228167849
"338",0.0383425131415094
"339",-0.0100085199666786
"340",-0.0519663385044283
"341",-0.00145172364192845
"342",-0.00893548885177355
"343",-0.0153059746587649
"344",-0.017611869690471
"345",0.0515520462960107
"346",-0.0143798890239867
"347",-0.00274728599680769
"348",-0.000969606532574011
"349",0.0133889624994783
"350",-0.000351686186110804
"351",0.00596976876000495
"352",-0.00105847368776859
"353",-0.000475625116125647
"354",0.012274385233667
"355",0.00372372135429196
"356",-0.01563293689502
"357",0.0127985041398824
"358",0.0165429826052336
"359",-0.00888331897451327
"360",-0.000793821669966292
"361",0.0543789586066933
"362",0.00333248767798808
"363",0.00366713009315327
"364",0.0123402680429949
"365",0.00461956244382161
"366",0.0430463184309835
"367",-0.00447354957943666
"368",-0.00243516950300041
"369",0.00567751444255274
"370",0.00520565154497349
"371",0.000504690898550139
"372",0.000945940139072691
"373",0.00687209726822476
"374",0.00266442451878668
"375",0.00412932197962446
"376",0.00539368181598663
"377",-0.0131518626009585
"378",0.000823058129596791
"379",-0.00118597779731608
"380",-0.013097517779323
"381",0.00509176000988677
"382",-0.0162040781920379
"383",0.00299463716278737
"384",0.00642903266401686
"385",0.00589948627959935
"386",0.0185708596817941
"387",0.00303093089758164
"388",0.000315073620698405
"389",0.00523131359454105
"390",0.00516824413712086
"391",0.0048622772916315
"392",0.00486014045437399
"393",7.92827402336552e-05
"394",-0.00392588083914814
"395",-0.0174837478905414
"396",-0.00291655055659187
"397",0.00395064227859667
"398",0.00760569931981288
"399",0.00150429144540962
"400",0.000126508795626591
"401",-0.00844081037466557
"402",0.00712955565311294
"403",0.00297272201764645
"404",0.00794402203363604
"405",0.000870938020621846
"406",0.0080571516671312
"407",-0.00977785519905673
"408",0.00585730208739325
"409",0.0135772719850343
"410",0.00389062208058605
"411",0.000202751147072394
"412",0.0159763244485863
"413",-0.0110169917975499
"414",0.023685530863094
"415",0.00461285104575161
"416",-0.00538121309221485
"417",-0.0198103680279022
"418",-0.0262669060001648
"419",0.00275266797285247
"420",0.0444784731237184
"421",0.0046899008589971
"422",0.00221065386441102
"423",-0.0200995485554743
"424",-0.000915453246961862
"425",-0.00159089103419565
"426",-0.00650674364677776
"427",0.00870979371922172
"428",-0.00136327684366954
"429",-0.0154896938683244
"430",0.0136525549171785
"431",0.00405933691119276
"432",-0.0127335366674811
"433",0.020795447716381
"434",0.00931394807805865
"435",0.0108572852396618
"436",-0.00467309010644406
"437",-0.00159715654475482
"438",-0.00208580226413128
"439",-0.016652122235809
"440",-0.00011307800832222
"441",0.00284323661331105
"442",-0.00443128201050867
"443",-0.0168947870652055
"444",-0.0153001727136364
"445",-0.0156338896118709
"446",-0.0171899053628053
"447",0.0629811377067574
"448",0.0116105718707017
"449",-0.02137592009898
"450",-0.00328147262274934
"451",0.00729285418639482
"452",0.00117497720046931
"453",-0.00415305874780885
"454",-0.00317391312057504
"455",0.00638779679795875
"456",0.00132987781363523
"457",-0.00820269386868447
"458",0.000788281489477524
"459",-0.0355672748384577
"460",0.00168308847663343
"461",0.000276758037387766
"462",-0.00765188041650926
"463",0.00388912503449419
"464",-0.0138412667075605
"465",0.00142454547828556
"466",-0.00830348203314133
"467",0.00167640335312078
"468",0.0326025545954258
"469",-0.0116256457765972
"470",-0.00523125381307712
"471",0.0120142879552369
"472",-0.017720281286712
"473",0.00320154410673977
"474",-0.0107033803380593
"475",0.0270389591532806
"476",0.00767375706234626
"477",0.0113756911849269
"478",0.0122335625786293
"479",0.0139350366427933
"480",-0.00251617613779509
"481",0.00385947881515513
"482",0.0570518756690124
"483",0.00232893595685909
"484",-0.0146651441570773
"485",-0.0047016560708648
"486",-0.0167880396713563
"487",-0.00043501291339105
"488",-0.00701500553609265
"489",0.0026383338144515
"490",-0.00766566450260893
"491",0.0333041229867872
"492",-0.00214524016518387
"493",-0.0387838866893841
"494",0.00288436508547149
"495",-0.0115214991594665
"496",0.000120113980196157
"497",-0.000649644816052129
"498",-0.00677850471936153
"499",-0.00955178391984405
"500",0.00305706785748151
"501",0.00274510221366191
"502",-0.0225269802119715
"503",-0.024588251610276
"504",-0.0121515835024777
"505",0.000322036308457988
"506",-0.0119607910201346
"507",-0.00293065236443196
"508",-0.00898765564398684
"509",-0.000614773900626571
"510",0.0214385793109627
"511",0.0165033700069676
"512",-0.0109686579928578
"513",0.000825278485619965
"514",0.05289532378218
"515",0.0197288190606203
"516",-0.00736053383517967
"517",-0.00151163417317876
"518",-0.000369324815186077
"519",-0.0150127794122189
"520",-0.00696478839742608
"521",-0.00602107533142749
"522",0.0153743906880584
"523",-0.0300882494726939
"524",0.0109279123044011
"525",0.00451077450667485
"526",0.00870422068807218
"527",-0.00231922143231854
"528",-0.00868282997166659
"529",-0.00932252816829815
"530",0.0160631729289502
"531",0.038641592826145
"532",-0.00963687558797327
"533",-0.013061557529943
"534",0.00467141000153608
"535",-0.00132285727514447
"536",-0.0195270069833264
"537",0.0125630434797102
"538",-0.00346907548844344
"539",0.0122473300992292
"540",0.0163032040021256
"541",0.00167257155910988
"542",-0.00195025478227065
"543",0.00468549780078725
"544",0.0132085102651131
"545",-0.00200941025731695
"546",0.0115745433136416
"547",-0.00256902704366977
"548",0.0323504402782024
"549",-0.00424445084541501
"550",0.00983492089170013
"551",-0.00674020735115463
"552",-0.00860504920825511
"553",-0.0145255349095231
"554",-0.0100215143838399
"555",-0.0214385803777273
"556",0.017352343656996
"557",0.0151012385540096
"558",-0.0132469696038343
"559",-0.00384288471581212
"560",0.00245664475064437
"561",-0.00511642198586557
"562",-0.00526968180998632
"563",0.00565863503972069
"564",-0.00215775085952713
"565",0.00872170801904464
"566",6.48359761709146e-05
"567",-0.000131129773543584
"568",0.00165773092279244
"569",-0.0028557360606069
"570",-0.00352911093304572
"571",-0.0100764116520838
"572",0.0134702741708429
"573",-0.000759932970341743
"574",0.000175337956980631
"575",0.00139727732721482
"576",-0.0239238898471277
"577",0.000493132862778104
"578",0.00192733880820004
"579",-0.0169054856087864
"580",0.0109806029532554
"581",0.0173595958872922
"582",0.00858551236668703
"583",0.00348123263469038
"584",-0.00124692703572741
"585",-0.00244462553009522
"586",-0.0163066260353953
"587",-0.0163104104715596
"588",0.0342598026177143
"589",0.000893331285993765
"590",-0.00194501341028079
"591",0.00270415579666315
"592",-0.0105411379534208
"593",0.00348690521183658
"594",0.00275681313750983
"595",-0.010229054390202
"596",-0.00333617104292021
"597",-0.000870100391465767
"598",-0.0204986109024696
"599",-0.00322725010325165
"600",0.0189493365564746
"601",-0.00132455226836554
"602",-0.0036584137244264
"603",0.00288053784770711
"604",-0.0220877435820866
"605",0.0441516086848931
"606",0.000480144734810489
"607",0.00383482024146319
"608",0.0222197078135114
"609",0.000899357517969988
"610",0.00327326618757661
"611",-0.0283516974076397
"612",-0.0162692343123761
"613",0.0336369377712807
"614",-0.00592196702435888
"615",0.0328813409969648
"616",-0.00296678092485848
"617",-0.00489640306342818
"618",-0.0108694088648035
"619",0.004401321741974
"620",0.0187083364727925
"621",-0.00490533287825235
"622",-0.0108926093856701
"623",0.00463049628303535
"624",-0.00502629098493291
"625",0.00664075531273571
"626",0.031045014134029
"627",0.00465805434215073
"628",0.00527347652991928
"629",0.0129008107565377
"630",-0.000710915285053792
"631",0.0209314570042317
"632",0.00161599391110297
"633",-0.0183195071598468
"634",-0.0260169672334696
"635",-0.0218962697087714
"636",0.067616839842737
"637",0.0265365754016732
"638",-0.0147292813711485
"639",-0.00393434171710463
"640",-0.00591812620760329
"641",0.004236655394348
"642",-0.00140738755164003
"643",0.0444606856010722
"644",-0.017864950115668
"645",-0.00867130469212677
"646",0.00426184644753469
"647",-0.0116184989550856
"648",-0.00515842562184298
"649",-0.0100694128630091
"650",0.00839962577132534
"651",0.022817988323304
"652",0.00520505404345215
"653",0.00464740173988991
"654",-0.00429074562105427
"655",0.00243679739198679
"656",0.0170036585466538
"657",0.00110690046402518
"658",0.029235497946296
"659",0.00776729158205033
"660",0.000236019239847632
"661",-0.00431099557090097
"662",-0.0121233609971606
"663",-0.00152838878454315
"664",0.0120238459899052
"665",0.0339701764841928
"666",0.00571841149829163
"667",0.00419034011086579
"668",0.00920729412226673
"669",-0.0147909168184235
"670",-0.026401259524805
"671",-0.0155098243752089
"672",0.00249005632371257
"673",-0.0102139326071911
"674",-0.018418823182647
"675",0.00023765013455886
"676",-0.011151479277714
"677",0.0164680951404509
"678",-0.0202386780246511
"679",-0.00441814149763878
"680",0.00241402441192685
"681",0.0127277285582313
"682",0.0011076413191311
"683",-0.00223278666272142
"684",-0.00386147656381078
"685",0.0029114900921545
"686",0.0179551915425267
"687",-0.00612128773129687
"688",0.0232725007447706
"689",-0.00749950162496785
"690",0.0121751725749525
"691",-0.00677646243240525
"692",-0.000383357262748002
"693",-0.00167916323941356
"694",-0.0060948498524682
"695",-0.0160143083374721
"696",0.0211868633290892
"697",-3.42456725748411e-06
"698",0.00593640165685247
"699",0.00391292251966029
"700",-0.0110941195179482
"701",-0.0142752949749107
"702",-0.00817906488332819
"703",0.0082764971132949
"704",-0.0107833058557273
"705",0.00531732755760383
"706",-0.00667210573612674
"707",-0.000119186603635943
"708",0.0418249350708458
"709",0.0116123448644564
"710",-0.0145975151354799
"711",-0.00705162425151319
"712",-0.0060741659172145
"713",0.0214301301664786
"714",0.00262359795261274
"715",0.000131956970495371
"716",0.000126456394801236
"717",0.00681439687046868
"718",-0.0130183557940372
"719",-0.00498893490844436
"720",0.00385583887600826
"721",-0.00879895409835895
"722",0.00748141770385894
"723",-0.00545827427726398
"724",0.0025273828992626
"725",0.000298739783793392
"726",0.00198912502577955
"727",-0.00381791505396855
"728",0.00420033643538454
"729",-0.0119505868937765
"730",-0.0192460547873938
"731",0.00698260876257426
"732",-0.00705505691048051
"733",-0.00413535781995503
"734",-0.000505869684415975
"735",-0.00849990811269753
"736",0.0151734501749089
"737",-0.0165335336841289
"738",0.0141187617223647
"739",-0.0114778242279495
"740",0.00229263281446278
"741",0.0305897372388718
"742",-0.000926017380885302
"743",0.00195376231073476
"744",-0.00458057621888008
"745",0.00639638744679604
"746",-0.00290355935183023
"747",0.00140744238446152
"748",0.0025411124823797
"749",-0.00153886826407429
"750",-0.00265279905203666
"751",0.0195517700721657
"752",0.00798722630922554
"753",-0.0244404305914107
"754",-0.0193433937153611
"755",0.00279892178899029
"756",0.014085748064818
"757",-0.00899172629006867
"758",-0.0143777198228437
"759",-0.00186594490058584
"760",0.0118757585912817
"761",-0.00753328571949254
"762",-0.0162607937826735
"763",0.051850263770597
"764",-0.00631617771585404
"765",-0.0102590722427437
"766",-0.00782502852506012
"767",0.00325755751156991
"768",0.00336994954931709
"769",-0.0109907586434307
"770",-0.00901336897817384
"771",0.027960764740015
"772",-0.00210328759338473
"773",0.015177986105901
"774",-0.0137965365530801
"775",0.00134354569883053
"776",-0.000147833367721391
"777",0.00120299410106836
"778",-0.0208538614531507
"779",-0.0130595813800842
"780",-0.00755891302345017
"781",0.0110022293162251
"782",0.00848381324585906
"783",-0.00157448308319748
"784",0.0168230795998005
"785",-0.0168600309933784
"786",-0.000888123473879225
"787",-0.0144588771797106
"788",-0.00162480304523585
"789",-0.00519969090966583
"790",0.0028603114897965
"791",-0.00133844527609983
"792",0.00871413435932612
"793",-0.00663400316075519
"794",-0.0261510170982478
"795",0.00988344080694378
"796",0.00206085678210035
"797",0.0149018406805764
"798",-0.0198206589935612
"799",-0.00362355290299155
"800",0.00909647653432955
"801",0.0043781340829571
"802",0.00225072795865964
"803",-0.00313158560335442
"804",-0.0133526626457233
"805",0.0209670947053358
"806",0.0031534980682805
"807",0.00301311077186873
"808",-0.00348261769975453
"809",0.0162875600432055
"810",0.0370941824361164
"811",0.00278840891035759
"812",0.000937753598288911
"813",0.00370111912346976
"814",-0.000221423386065867
"815",-0.0145904970571887
"816",0.00379763802227568
"817",0.00224884002427984
"818",-0.0170643541035601
"819",-0.0207649303710365
"820",0.000985257087380613
"821",-0.0146249872369992
"822",-0.00949687462890948
"823",0.00269374295774642
"824",-0.00318468286224467
"825",0.00423597699800293
"826",-0.000448348490191982
"827",0.0160403455470966
"828",-0.00230777869839566
"829",-0.0120729646949383
"830",-0.00317041721520977
"831",0.0107484413214351
"832",-0.000619195507973884
"833",0.0161752961962749
"834",-0.0109392887848698
"835",0.00568188595326481
"836",0.00132694778800702
"837",0.0121115938822064
"838",-0.00793597177430935
"839",0.00701998724058202
"840",-0.00799385178901007
"841",0.0114323684914535
"842",0.0160775281507451
"843",-0.00345913733571149
"844",-0.000595717089456564
"845",-0.00397914104361798
"846",0.00416001585908299
"847",-0.0134372270068347
"848",0.00579961224304615
"849",0.00901948112903311
"850",-0.00254594516174597
"851",-0.00354435016392933
"852",-0.00608951347021863
"853",0.0169646690069785
"854",-0.000515723267586027
"855",0.00189318277781517
"856",-0.00718159799124937
"857",-0.00142463554940216
"858",-0.0309330832594668
"859",0.000924777491936362
"860",0.0173863845420774
"861",0.020634297708349
"862",-0.00803446361576267
"863",-0.00401628324557414
"864",-0.00144542134906522
"865",0.00610627972234466
"866",0.00506451904161232
"867",-0.00549260365105725
"868",-0.0264089415531922
"869",0.00454195575477101
"870",-0.00704274623062607
"871",0.000805087418142968
"872",-0.0160853303878367
"873",-0.000419739367100787
"874",0.00779962753649811
"875",0.0124094978690777
"876",0.0100235637101884
"877",0.000751186034712064
"878",-0.00500924634369399
"879",-0.0035972540261825
"880",-0.00750920993775582
"881",0.00967747462564672
"882",-0.00246452929786297
"883",-0.0196236931670359
"884",0.00684656877570001
"885",-0.0063824652837618
"886",-0.00158672147783685
"887",0.000574358982683494
"888",-0.0143665900318626
"889",0.017006510157953
"890",-0.00166905487572939
"891",-0.00777234991773048
"892",0.0229839961898824
"893",0.00939535528100835
"894",0.00267933875191074
"895",-0.00872384793936335
"896",-0.0263964263599549
"897",0.0195031018339246
"898",-0.00488800303856906
"899",0.00912814877146546
"900",0.00404411019867872
"901",-0.0124823878090077
"902",-0.0222478624072391
"903",-0.00865007955971191
"904",-0.019906934592406
"905",-0.0084765352608808
"906",0.00510242702834536
"907",0.0092908906116966
"908",-0.00354558349465626
"909",-0.0180229493214546
"910",0.0067268835221908
"911",0.00585299441621451
"912",0.0168149898163841
"913",-0.002333801949039
"914",0.000300480005401247
"915",0.0103691946359112
"916",-0.0156549654340969
"917",-0.00714589399767251
"918",0.00881630539928915
"919",-0.00534337899790107
"920",-0.0142530936420649
"921",-0.000264195110519202
"922",0.00160725174951265
"923",0.0176468785601766
"924",0.0570627293153831
"925",0.0126895012091251
"926",0.00505186043189747
"927",0.00675551359871915
"928",0.00960018811454031
"929",-0.0094096199408593
"930",0.00981936831211403
"931",0.00346214506167164
"932",-0.023201361380785
"933",0.0166232518231239
"934",-0.00238751254916458
"935",0.027482924080898
"936",-0.00198708922869757
"937",-0.000675664133156117
"938",-0.00648194471904044
"939",0.00530113788668484
"940",-0.0110277211109356
"941",-0.0270040641821243
"942",-0.0123994829624031
"943",0.0342574847516955
"944",-0.00437870554763868
"945",-0.00301198604834376
"946",-0.00225719665963689
"947",0.000457719948138217
"948",0.00111776280967392
"949",-0.00863374998541066
"950",-0.00842809671213489
"951",0.00335423972983165
"952",-0.00328386914159915
"953",0.00851856356562626
"954",-0.000230492035738662
"955",-0.00437676069750871
"956",0.00445094263171499
"957",-0.0150006966192957
"958",-0.00200130091170691
"959",0.00241046806200114
"960",-0.00426544087368795
"961",-0.00463522435032564
"962",-0.0203294663226978
"963",-0.00315600055747554
"964",0.00714621117463698
"965",-0.0025584259628231
"966",-0.00368803724900267
"967",-0.0267848974490874
"968",-0.00204502592829925
"969",-0.0155656740205612
"970",0.0398439311683317
"971",-0.00084911048716967
"972",0.00248127585643827
"973",6.41525835294199e-06
"974",0.00233636897086024
"975",0.0217768752317798
"976",0.00468480155781846
"977",0.00482081544134733
"978",0.0289525527378736
"979",0.0416268845118252
"980",-0.00141853595106185
"981",0.00500788453161635
"982",-0.00114948647629844
"983",0.00545112600169455
"984",0.00168932044584784
"985",0.00139614478387463
"986",-0.00561021429817455
"987",-0.0118642000647884
"988",-0.0100499960490826
"989",0.0122285435374752
"990",0.00953765467465196
"991",0.00585180339314452
"992",-0.0012027465356808
"993",0.00145656096838347
"994",0.00390593033458778
"995",0.0103661470252972
"996",-0.00302163679211368
"997",0.00138575314681682
"998",0.019544708293403
"999",0.00410258177816805
"1000",-0.0120563911051296
"1001",0.0120973604168591
"1002",0.00264690728128379
"1003",0.0244745639160838
"1004",0.00494388078981308
"1005",0.00475703088841957
"1006",-0.00292097440385355
"1007",-0.00816672238359641
"1008",0.0319166869488269
"1009",0.000802626732723836
"1010",-0.0102258955336856
"1011",0.0195660319603188
"1012",0.00485596286226346
"1013",0.00329389473480875
"1014",-0.000548103960394855
"1015",-0.00926000338312437
"1016",0.0111034275187081
"1017",-0.0152599779482006
"1018",-0.00872726054379019
"1019",0.00903917978528988
"1020",0.0124504193222584
"1021",-0.000721009045511579
"1022",0.00175781235340414
"1023",0.0167635465822499
"1024",0.0149188295025828
"1025",0.0073188049887382
"1026",-0.0106884991290186
"1027",0.00408622243478814
"1028",0.0213313527627738
"1029",0.00159478831079453
"1030",0.057417249706674
"1031",-0.00957981375157426
"1032",-0.00104493935514412
"1033",0.00320165405285445
"1034",0.0132468024441459
"1035",0.00405355468540438
"1036",-0.0134049017202317
"1037",-0.00448515450089573
"1038",-0.00740977426307652
"1039",0.000426388381620503
"1040",0.00271587038551051
"1041",0.00445098237901325
"1042",0.00152759820494012
"1043",-0.0147593733113155
"1044",-0.00282699376075446
"1045",0.00548785549742851
"1046",0.00443457799453148
"1047",0.0159553094927728
"1048",0.000394888193628261
"1049",-0.0202149309299684
"1050",0.00344066083810429
"1051",-0.0128836603632309
"1052",0.00864642124025116
"1053",0.00616258387980326
"1054",-0.00698356740105703
"1055",-0.00678098279219303
"1056",-0.015248109175831
"1057",-0.00980780646906173
"1058",0.00857536980340116
"1059",0.00242873118611478
"1060",-0.00980612245493078
"1061",0.000955645896892538
"1062",0.00442177294845318
"1063",-0.00763285171705764
"1064",-0.009755767501466
"1065",-0.00680361519978389
"1066",0.00529525672762211
"1067",0.00598837027540037
"1068",0.00477120568937883
"1069",0.00299933714099186
"1070",-0.0084013813506644
"1071",0.00371940644659181
"1072",0.00502257447824125
"1073",0.00253632570303735
"1074",-0.00466659687444142
"1075",-0.00746603953869518
"1076",-0.0102315843497383
"1077",0.000236393548580351
"1078",-0.0253985587738024
"1079",0.00289795280883081
"1080",-0.00400120087750267
"1081",-0.00942339746737393
"1082",0.0223118886269694
"1083",0.0169209543753888
"1084",-0.00168970631002148
"1085",0.00291696062281834
"1086",0.00480956091394091
"1087",0.0158420705242526
"1088",-0.00727343040720379
"1089",0.0147469218971291
"1090",0.00297876407741512
"1091",-0.0112695644443142
"1092",0.0121945481276781
"1093",0.0085836816994545
"1094",0.0263901292969811
"1095",-0.00909614498585978
"1096",-0.0120743263749651
"1097",0.00602284455252761
"1098",0.00503637860623705
"1099",-0.000795596928190921
"1100",-0.0042109062715887
"1101",0.0025783462013183
"1102",-0.00715932264025626
"1103",0.000808938094087486
"1104",-0.0238946543514528
"1105",-0.0150740457151469
"1106",-0.0016862872603338
"1107",-0.00333952848858078
"1108",-0.0060754947519531
"1109",0.00168535917554938
"1110",0.0099490576808255
"1111",0.000139852701968228
"1112",0.00742319870850242
"1113",0.0222223718388173
