"","x"
"3857",1.3517150951385e-05
"3858",2.23659017009764e-06
"3859",1.70589597170226e-06
"3860",1.50495287845785e-09
"3861",3.67073153019888e-07
"3862",3.2877271688067e-08
"3863",1.73146990069163e-06
"3864",5.7560658729718e-05
"3865",6.66884936394103e-06
"3866",1.15946688714456e-05
"3867",1.17235671663747e-06
"3868",4.95150556797031e-07
"3869",1.76883541124061e-05
"3870",6.83901959182084e-05
"3871",7.90105445003649e-06
"3872",3.40554763655606e-09
"3873",1.25439965749885e-05
"3874",1.0123454665816e-05
"3875",2.00769474439598e-06
"3876",1.9995252537361e-06
"3877",5.53296895976841e-07
"3878",5.58412241858676e-05
"3879",9.38189188361814e-07
"3880",4.8925882458323e-06
"3881",6.423634677426e-06
"3882",1.4619337257699e-06
"3883",1.27426440583601e-05
"3884",1.06617763551162e-09
"3885",1.25313515137131e-06
"3886",3.76848636394814e-05
"3887",3.25011362209203e-08
"3888",1.67608413903341e-07
"3889",9.29284817533914e-08
"3890",3.88281749037509e-07
"3891",3.03113888689126e-07
"3892",1.8667390279747e-05
"3893",1.15031422212017e-06
"3894",3.30264834617293e-06
"3895",2.42494227514783e-07
"3896",2.61911287836571e-06
"3897",5.35581335493216e-06
"3898",2.55726412877936e-07
"3899",7.83834122591742e-06
"3900",5.52927141845618e-06
"3901",7.39488501562497e-09
"3902",2.48934381589197e-06
"3903",5.24674538395784e-06
"3904",5.7752798896805e-06
"3905",4.54802681471194e-07
"3906",1.10678003665946e-05
"3907",5.7298140846827e-06
"3908",2.9269484184847e-07
"3909",1.75417241704122e-06
"3910",1.74030883218899e-06
"3911",3.64585407542133e-07
"3912",9.45231781247407e-06
"3913",7.55465373745234e-07
"3914",1.95389045393131e-05
"3915",3.38533157837978e-06
"3916",4.30294664157237e-09
"3917",3.0791763581442e-07
"3918",7.5515736573741e-06
"3919",4.04997402623454e-06
"3920",8.0826574398016e-07
"3921",8.59285057690856e-06
"3922",1.1638475078747e-05
"3923",3.23271456890537e-06
"3924",2.52975466987721e-07
"3925",5.25897704317605e-07
"3926",2.54856965396478e-06
"3927",3.78505537156208e-07
"3928",3.84556989693127e-07
"3929",9.54792001951147e-06
"3930",1.58216400329641e-06
"3931",7.53382759989297e-06
"3932",1.33988273584089e-05
"3933",8.96771852623162e-07
"3934",5.32207441586184e-06
"3935",1.34775810657732e-05
"3936",3.95055336306641e-09
"3937",1.91249825636704e-07
"3938",1.2628793087033e-06
"3939",5.25975346099157e-06
"3940",6.78384226010092e-06
"3941",1.9169013654465e-06
"3942",1.04019511813235e-08
"3943",2.37629420496257e-05
"3944",1.34591059829879e-05
"3945",8.4213651069595e-06
"3946",1.04637838240096e-05
"3947",1.39170749857511e-07
"3948",8.83893505482136e-06
"3949",1.08028220420191e-06
"3950",1.21496179730285e-06
"3951",9.31163576218126e-06
"3952",1.67348033636659e-05
"3953",2.84768506290939e-07
"3954",3.80587232198295e-06
"3955",3.98756948945298e-07
"3956",1.91330032464254e-06
"3957",6.25240690042794e-07
"3958",5.45108509819204e-07
"3959",2.24385878171843e-11
"3960",3.37655007155834e-09
"3961",4.20882447373739e-07
"3962",7.10070611147101e-06
"3963",4.74474748463782e-07
"3964",1.85034423257565e-08
"3965",3.19403632716783e-06
"3966",2.49934497528532e-05
"3967",1.16561093394778e-08
"3968",1.26548627511862e-06
"3969",1.15360848406357e-08
"3970",3.50774986349141e-07
"3971",1.3618456494002e-06
"3972",2.93333359575305e-06
"3973",8.31447038214135e-06
"3974",1.90613624053651e-06
"3975",1.47186129063343e-06
"3976",9.39662677437588e-07
"3977",4.63683055964971e-07
"3978",1.30504570038747e-06
"3979",1.18671373982847e-06
"3980",1.36610037627118e-06
"3981",6.00176331010942e-07
"3982",8.1032113062114e-06
"3983",3.25841764648203e-05
"3984",2.88517965977072e-08
"3985",1.43793475162962e-05
"3986",1.53590507513506e-05
"3987",1.66430873947034e-05
"3988",5.47465147420098e-07
"3989",1.35448178112669e-05
"3990",8.30512132213622e-06
"3991",6.99055018440425e-08
"3992",1.16840689434276e-05
"3993",1.24252520788661e-05
"3994",1.44581038567648e-05
"3995",6.6254028025306e-07
"3996",1.55687195159446e-06
"3997",3.76616897576523e-05
"3998",1.87198600226455e-07
"3999",3.14426796442766e-07
"4000",4.34668230368598e-07
"4001",5.83287268218541e-06
"4002",7.90749632344548e-07
"4003",3.70027920757374e-06
"4004",1.06486337666862e-05
"4005",4.05966943843231e-06
"4006",1.7819698182634e-05
"4007",1.37887108318013e-08
"4008",0.000110757493857307
"4009",3.48949902295424e-07
"4010",8.39352397173455e-06
"4011",2.01983458913364e-05
"4012",3.25952568242675e-06
"4013",1.75507249556852e-08
"4014",2.30023124120138e-07
"4015",4.58593426731673e-07
"4016",2.16496778742485e-06
"4017",1.29089100542565e-05
"4018",1.64821420620425e-06
"4019",4.68382429276501e-07
"4020",3.67047801458788e-06
"4021",1.10556872137149e-06
"4022",1.13015424138338e-05
"4023",9.82525283539042e-07
"4024",2.4571599314597e-07
"4025",6.27439965093291e-07
"4026",1.9425443163864e-07
"4027",4.32270006537838e-08
"4028",1.07980685919667e-07
"4029",5.65663418407238e-07
"4030",2.185228710942e-06
"4031",1.10012138979074e-07
"4032",3.41007309242205e-07
"4033",1.11413842407366e-05
"4034",1.36467722871381e-05
"4035",1.26746916074001e-09
"4036",5.33457323444909e-05
"4037",3.22760312184821e-06
"4038",9.9963698218696e-05
"4039",1.73631913113381e-06
"4040",1.54777093821263e-05
"4041",9.06058025685977e-08
"4042",1.02394606997951e-05
"4043",1.59828002725463e-06
"4044",3.17158350018181e-05
"4045",1.43288718217311e-06
"4046",1.41475507433391e-07
"4047",4.10548482476455e-06
"4048",9.72152948862768e-07
"4049",1.42083905167773e-06
"4050",1.92534033733539e-06
"4051",8.95502640774471e-07
"4052",3.26572539661807e-07
"4053",5.42802608578224e-07
"4054",6.62335663731151e-06
"4055",4.756778920277e-07
"4056",1.67904858927347e-05
"4057",2.74712242963074e-06
"4058",2.50807656095957e-07
"4059",9.81186207131943e-07
"4060",2.26147215689139e-07
"4061",1.21755599976769e-05
"4062",1.19943267797914e-06
"4063",7.70930287602881e-09
"4064",5.15411426108859e-07
"4065",4.56456480311401e-06
"4066",2.17680379050297e-05
"4067",5.8688119200843e-06
"4068",4.33112622119632e-07
"4069",9.80028615462144e-06
"4070",3.06230910172534e-07
"4071",4.6685899639469e-05
"4072",1.35551287695292e-08
"4073",4.79729689485195e-07
"4074",6.24187541418487e-07
"4075",2.21160800674451e-07
"4076",1.96912121594346e-05
"4077",7.40972172971594e-06
"4078",1.51337860603162e-07
"4079",4.72023770374831e-05
"4080",2.56316298403343e-06
"4081",1.21782885575691e-06
"4082",1.61465446571909e-05
"4083",6.48331194859678e-10
"4084",2.82177149251189e-07
"4085",1.1533797047062e-06
"4086",3.21366519816034e-07
"4087",7.70880848747172e-06
"4088",3.4131606797621e-07
"4089",9.41334814087621e-06
"4090",2.60796809846578e-07
"4091",8.11486072615965e-08
"4092",1.32333430196804e-07
"4093",2.57840859645976e-05
"4094",1.18604692187856e-06
"4095",8.81881414381144e-07
"4096",1.17199804404172e-06
"4097",2.06083336284472e-06
"4098",6.89689260946251e-07
"4099",2.1282402387771e-05
"4100",5.61479996330378e-06
"4101",2.84062616942445e-06
"4102",3.54941556734846e-07
"4103",2.11097768140687e-06
"4104",2.31325867301707e-05
"4105",1.67786147511783e-06
"4106",3.48281937597027e-07
"4107",1.57521118376424e-05
"4108",8.92985677407725e-07
"4109",3.7325240339595e-05
"4110",2.71992515611276e-06
"4111",2.19634874228763e-06
"4112",1.07283111607241e-05
"4113",1.08415012679667e-05
"4114",2.25281829545413e-08
"4115",1.38687854701511e-05
"4116",1.75557857930595e-05
"4117",2.65485081761784e-07
"4118",1.78534960485015e-06
"4119",1.93060639443721e-07
"4120",1.66265558033056e-06
"4121",1.21975556135074e-06
"4122",2.76327506171685e-05
"4123",1.37758788141615e-06
"4124",1.30593037224854e-07
"4125",4.59545458444824e-11
"4126",1.02570984832487e-07
"4127",2.8696961803677e-06
"4128",1.31741018772417e-11
"4129",1.05928711862719e-07
"4130",5.769688224515e-06
"4131",6.46505634585258e-06
"4132",4.45465268223943e-05
"4133",2.20733531934424e-06
"4134",1.03653947950687e-06
"4135",2.44600988369534e-06
"4136",1.42552769453105e-06
"4137",1.92861070632763e-06
"4138",1.32450064410894e-06
"4139",4.26239241278894e-07
"4140",1.07716388820518e-06
"4141",7.66796061848976e-08
"4142",1.4665559752674e-06
"4143",4.73037527855368e-05
"4144",3.28619738931726e-07
"4145",8.36873870502842e-05
"4146",1.79692308936897e-05
"4147",3.44698203161673e-06
"4148",1.75928759583834e-05
"4149",5.90383681874143e-07
"4150",5.56204851937288e-06
"4151",9.39735688728729e-06
"4152",9.90450972403329e-08
"4153",3.53502420489597e-06
"4154",4.75245333360363e-08
"4155",3.64754193965637e-05
"4156",7.44396037834337e-06
"4157",1.34606033158542e-06
"4158",2.74364604193637e-07
"4159",1.69372845759879e-06
"4160",2.45725330821257e-06
"4161",1.52816798771615e-08
"4162",3.57144771340489e-05
"4163",1.01404825771756e-06
"4164",1.0893679680077e-05
"4165",1.32031405600021e-07
"4166",4.2751395613265e-05
"4167",5.87594737536197e-06
"4168",7.7455450839379e-06
"4169",9.48315045951098e-07
"4170",2.07776173551876e-06
"4171",3.54995905865321e-06
"4172",5.68228022653358e-06
"4173",8.51294782275458e-07
"4174",9.90820494408765e-07
"4175",2.17938987002209e-05
"4176",6.24252031712554e-07
"4177",1.17082821878211e-05
"4178",2.07493252761349e-06
"4179",6.49117494444063e-08
"4180",3.69557902012973e-06
"4181",6.62344807498678e-07
"4182",7.33247503013134e-08
"4183",5.98414327440109e-06
"4184",1.45754836406878e-05
"4185",2.61600414759078e-08
"4186",1.30510687380112e-05
"4187",7.79133879178943e-08
"4188",1.38916456221961e-08
"4189",1.4946006636563e-07
"4190",5.16353272219098e-05
"4191",3.99521434359599e-06
"4192",8.85232006608194e-06
"4193",5.40395713679081e-06
"4194",7.92964538092130e-10
"4195",5.30444632913058e-07
"4196",6.21044089691245e-06
"4197",4.62318795236402e-07
"4198",2.80673731650851e-05
"4199",0.000100527139337194
"4200",6.51996580188632e-07
"4201",1.13002337585548e-05
"4202",1.94626743734702e-06
"4203",1.30834196219784e-05
"4204",3.67308007918649e-07
"4205",2.1494787729241e-07
"4206",1.33960208024562e-06
"4207",5.21154818733477e-06
"4208",4.00192883148738e-06
"4209",4.01980741738193e-07
"4210",9.58134657783803e-07
"4211",1.0357716425369e-06
"4212",6.88108131396319e-07
"4213",2.99939679341389e-07
"4214",0.000123608043717981
"4215",1.6901046827328e-05
"4216",2.1862718633708e-08
"4217",3.12126378392575e-05
"4218",1.74081084850739e-06
"4219",1.36630340904295e-05
"4220",7.6093596155839e-07
"4221",4.00542920417068e-06
"4222",5.54747200652144e-06
"4223",1.58230267180335e-06
"4224",4.65357646423826e-07
"4225",2.48952511303034e-05
"4226",7.27719731931615e-05
"4227",1.5635070116832e-05
"4228",3.17653540342139e-06
"4229",9.80702963647737e-07
"4230",2.15239105995216e-05
"4231",1.16708811091815e-06
"4232",1.19073829529129e-06
"4233",9.89525135240041e-06
"4234",5.27072920851998e-08
"4235",4.95646720985474e-07
"4236",1.24163318642485e-05
"4237",3.99240816434857e-05
"4238",1.49065052167356e-09
"4239",1.33816020626397e-07
"4240",4.76759996438465e-05
"4241",4.71818854323407e-07
"4242",1.30071801420131e-07
"4243",7.53509927495428e-06
"4244",7.25615765931089e-06
"4245",7.0304399620774e-07
"4246",1.68349630287598e-07
"4247",1.08123782514608e-06
"4248",7.0304448529174e-05
"4249",1.69335531162161e-05
"4250",3.93092266241428e-07
"4251",2.60700965558987e-05
"4252",2.00626976441308e-05
"4253",1.10534078685504e-08
"4254",1.33311821070201e-05
"4255",8.71033938437312e-06
"4256",6.03948432060395e-06
"4257",2.9086011224732e-06
"4258",4.9699096286976e-06
"4259",1.22360305353181e-08
"4260",2.89952223042664e-06
"4261",3.23451979603346e-07
"4262",1.96912023708215e-05
"4263",5.9892750756175e-06
"4264",6.72112264237953e-07
"4265",4.44673818838988e-07
"4266",5.59820995959454e-06
"4267",3.44160370092927e-05
"4268",1.29513078352135e-07
"4269",1.5584565665405e-06
"4270",2.09397199293302e-06
"4271",1.44596970375e-05
"4272",1.12852848844012e-09
"4273",4.71231788716875e-06
"4274",2.82331293400516e-07
"4275",1.20291066393514e-06
"4276",9.94493814783432e-06
"4277",1.590763342288e-07
"4278",5.02464998482816e-07
"4279",3.78450651632823e-06
"4280",2.70540777735968e-06
"4281",6.29145774210938e-09
"4282",5.51460157994535e-06
"4283",5.24801413913506e-06
"4284",3.18678037199159e-06
"4285",2.15623205523293e-05
"4286",1.08845497594671e-05
"4287",9.07418806173416e-07
"4288",1.0929199286163e-07
"4289",2.57229424851769e-07
"4290",5.62947781155029e-06
"4291",1.87555631175405e-05
"4292",1.76980569703022e-06
"4293",3.70197571897177e-06
"4294",2.05060989107094e-05
"4295",6.87800897496323e-06
"4296",1.49707096607548e-05
"4297",1.47704132830616e-06
"4298",3.15773909142621e-11
"4299",5.8348367290232e-06
"4300",5.99986610494328e-09
"4301",1.35836641371378e-05
"4302",3.95886196810668e-06
"4303",1.99466265623215e-07
"4304",2.92520581966714e-06
"4305",9.55435599124453e-06
"4306",2.14448208872958e-05
"4307",2.98891298580184e-06
"4308",3.83944253171596e-07
"4309",1.74658095552632e-06
"4310",7.5777491476966e-07
"4311",5.95013930922259e-05
"4312",8.59507413155335e-06
"4313",1.38884157900562e-06
"4314",2.89388730081099e-06
"4315",5.68409194763084e-10
"4316",4.49370636976981e-06
"4317",3.16429867410195e-06
"4318",1.57152292897627e-05
"4319",9.31503280968451e-08
"4320",1.49994507110596e-07
"4321",3.52536960517564e-06
"4322",4.93708339209922e-06
"4323",1.6262955981512e-05
"4324",1.1297620047463e-05
"4325",4.60052047604816e-06
"4326",2.73905778519016e-07
"4327",3.1162221832775e-06
"4328",6.09766800343199e-06
"4329",1.20058055304834e-06
"4330",3.67339614255942e-07
"4331",7.83849987639146e-06
"4332",7.87053956699304e-08
"4333",8.50075746915415e-07
"4334",5.46852339998681e-06
"4335",5.52926502134314e-08
"4336",7.08638623124264e-08
"4337",7.65846588013227e-08
"4338",7.57174069262245e-06
"4339",3.75764570178464e-06
"4340",6.35557797825519e-07
"4341",4.61182031944115e-08
"4342",1.18423565036738e-07
"4343",4.39783663537425e-07
"4344",4.6165839031491e-06
"4345",8.67947812743891e-08
"4346",5.17867520513687e-08
"4347",5.31161374190869e-05
"4348",8.43560060518241e-09
"4349",2.3115035008631e-05
"4350",4.77269111186094e-08
"4351",6.5506960691671e-06
"4352",1.69535672970416e-06
"4353",7.83002428141703e-06
"4354",3.11956416738836e-05
"4355",8.4622514391193e-06
"4356",6.71363172768678e-06
"4357",3.54847997934313e-08
"4358",2.09285515501652e-06
"4359",6.64945333319213e-06
"4360",3.21561432514499e-05
"4361",2.93456210599823e-06
"4362",8.07223881855788e-07
"4363",6.553773876334e-07
"4364",0.000231086283074274
"4365",1.49991421981315e-06
"4366",1.21960541151198e-07
"4367",6.20282286128432e-06
"4368",4.86140736370323e-08
"4369",3.62828687737159e-05
"4370",6.22966322588921e-08
"4371",3.69010348013543e-06
"4372",3.89880994125702e-07
"4373",2.8807525164235e-07
"4374",1.42719316979785e-05
"4375",1.74404838322555e-07
"4376",1.66733047730153e-05
"4377",8.27290418860486e-06
"4378",7.86352070906476e-06
"4379",6.24500001856245e-06
"4380",9.39018217943424e-07
"4381",1.79763813199889e-05
"4382",1.66038014689431e-06
"4383",3.15398118705309e-05
"4384",1.8158950287136e-05
"4385",3.17113525635068e-07
"4386",2.49926786917298e-07
"4387",4.82038318512004e-06
"4388",1.84603761737892e-06
"4389",1.95567281377599e-10
"4390",3.96740471234028e-06
"4391",7.38352159341742e-09
"4392",1.52196977509652e-08
"4393",3.28122199694207e-06
"4394",1.05167723020876e-05
"4395",1.30490680691525e-05
"4396",2.28725978020056e-06
"4397",3.63022721168477e-06
"4398",1.57365124312649e-05
"4399",4.23444312235337e-06
"4400",1.34200345875709e-05
"4401",5.01399413478946e-08
"4402",7.90898580971514e-07
"4403",1.43944452266147e-05
"4404",3.54505315211769e-06
"4405",1.28399576657728e-05
"4406",4.51384085325924e-07
"4407",8.00337136358772e-08
"4408",1.19117942001078e-05
"4409",7.12963001248214e-07
"4410",6.04812135066302e-07
"4411",3.17905448921551e-10
"4412",9.91477098954138e-06
"4413",2.45268345014782e-07
"4414",8.20042271537387e-08
"4415",4.88143685357979e-06
"4416",2.23960407441316e-07
"4417",3.86736254633929e-05
"4418",1.4082880947401e-06
"4419",2.12474137219344e-05
"4420",8.91410228255143e-07
"4421",8.6732695711293e-06
"4422",7.00400780947222e-06
"4423",4.94693883354596e-07
"4424",3.26687285686084e-06
"4425",9.78724526327833e-08
"4426",6.90007020189639e-06
"4427",2.7880994320049e-06
"4428",1.02898656334424e-05
"4429",3.85782098930919e-07
"4430",1.65929170662913e-07
"4431",1.33079433200661e-05
"4432",4.41098719153454e-06
"4433",2.07769797824625e-05
"4434",3.75635401342475e-06
"4435",2.10695308685611e-05
"4436",3.05087079192764e-05
"4437",6.20500624064655e-06
"4438",2.14984041153349e-08
"4439",2.02545572543076e-09
"4440",1.62662281113073e-06
"4441",1.53727261825963e-06
"4442",4.3921384135175e-07
"4443",6.58148767887774e-06
"4444",2.48451393147014e-06
"4445",2.24227823013872e-07
"4446",1.74194509786743e-08
"4447",6.17179141748615e-06
"4448",2.08199644530026e-07
"4449",1.25190926210188e-05
"4450",3.52193933524931e-07
"4451",2.28901263255702e-06
"4452",5.53375416395988e-06
"4453",1.43537782109843e-06
"4454",4.41872778163754e-06
"4455",9.28643711734411e-06
"4456",1.83637299569517e-05
"4457",7.66751203765289e-06
"4458",3.67160894698297e-08
"4459",2.13665352735119e-06
"4460",8.74047589380418e-06
"4461",6.55038508562001e-06
"4462",4.19579654039213e-06
"4463",1.05742819169267e-06
"4464",2.00858789884078e-05
"4465",1.60797774756781e-06
"4466",4.54511393907008e-06
"4467",1.6241121643205e-05
"4468",3.70333287198685e-08
"4469",8.83402191331237e-08
"4470",8.65427365318411e-11
"4471",1.07034039413654e-06
"4472",3.25801373919842e-06
"4473",8.05685090091486e-06
"4474",9.35704518592412e-07
"4475",1.64661726417368e-06
"4476",8.59317177056354e-07
"4477",4.71136517970398e-06
"4478",1.2446680216582e-05
"4479",3.84011814116134e-06
"4480",9.86463425890714e-06
"4481",2.26144983287396e-07
"4482",3.16709273144353e-07
"4483",2.45529587572253e-06
"4484",4.17705257331136e-06
"4485",9.79643705719797e-07
"4486",1.29923587848166e-05
"4487",1.93613160243317e-06
"4488",4.78896608874531e-07
"4489",7.01277249801715e-07
"4490",7.65751402100129e-07
"4491",1.68276729803202e-06
"4492",7.4081113415391e-06
"4493",3.93761518863834e-08
"4494",9.40223207460228e-07
"4495",1.46468915805165e-07
"4496",1.2008295805192e-06
"4497",9.33808905635077e-06
"4498",0.000267362731936689
"4499",5.45506733418564e-06
"4500",3.85091447676943e-06
"4501",2.73963894027051e-07
"4502",1.19164934969046e-06
"4503",4.91976731990075e-07
"4504",1.09429674892539e-05
"4505",3.75908137301135e-07
"4506",3.52839593253048e-08
"4507",5.34079954036148e-07
"4508",1.10259403935604e-06
"4509",3.81586665275668e-05
"4510",2.6848453198271e-07
"4511",5.87551890655378e-06
"4512",2.84320165732909e-06
"4513",9.38697736064007e-07
"4514",7.46716906269541e-11
"4515",3.73895828064883e-06
"4516",1.69148229103241e-05
"4517",6.93172535450426e-08
"4518",6.43949761267119e-08
"4519",3.26612643985278e-07
"4520",1.00401283154984e-05
"4521",9.62561737754568e-05
"4522",7.25408062512526e-06
"4523",1.41330516909067e-06
"4524",7.43425431109471e-08
"4525",3.44688672746885e-07
"4526",1.80099731124048e-06
"4527",2.64201062900082e-06
"4528",9.00005087115224e-06
"4529",1.2113261232292e-08
"4530",4.75750174662514e-05
"4531",3.72458384097723e-06
"4532",1.13616907360089e-06
"4533",5.8809746291424e-08
"4534",2.39170184877019e-07
"4535",5.32696278679552e-06
"4536",2.77787557127066e-08
"4537",4.64739747500937e-08
"4538",2.80222649129728e-06
"4539",2.36507853545131e-05
"4540",9.54083932479794e-06
"4541",2.74422513778391e-08
"4542",1.17465618255473e-05
"4543",1.07513911696763e-06
"4544",2.24580131002681e-06
"4545",1.4485339282718e-07
"4546",4.35834231993373e-06
"4547",1.60425495466731e-06
"4548",4.11919908506533e-07
"4549",1.37686687293089e-05
"4550",4.49247833773712e-07
"4551",7.87238699882342e-06
"4552",4.58605410145325e-05
"4553",1.57139625984989e-06
"4554",9.16493080615375e-06
"4555",6.29899961893764e-06
"4556",5.51161079700052e-05
"4557",1.17707757707067e-06
"4558",8.50881311284066e-06
"4559",2.5185729852549e-10
"4560",6.06733588018195e-06
"4561",4.17508886059109e-08
"4562",7.05920868140133e-09
"4563",5.28039076037556e-06
"4564",5.655289498217e-06
"4565",3.8966575655796e-06
"4566",2.37329592213509e-06
"4567",1.69633895200826e-06
"4568",7.23228843139257e-06
"4569",6.96707730947507e-06
"4570",7.86325688614155e-06
"4571",2.57620929603043e-06
"4572",8.88140342642546e-07
"4573",0.000125105141212222
"4574",9.85402358090803e-07
"4575",4.44680572312332e-08
"4576",1.41432790557493e-06
"4577",5.84015233781704e-09
"4578",1.05981241582828e-06
"4579",5.95636391705307e-06
"4580",3.63145903025889e-07
"4581",6.31818901928464e-09
"4582",1.56174226289983e-05
"4583",1.88027561614632e-07
"4584",1.08570278669947e-07
"4585",6.91332096639181e-06
"4586",4.46981455185006e-05
"4587",7.29123884453923e-06
"4588",2.37903187424286e-06
"4589",2.54058829703601e-06
"4590",7.07872787386975e-06
"4591",1.08819818153382e-05
"4592",1.21531313932812e-05
"4593",2.86801656459681e-06
"4594",3.61987100075558e-06
"4595",4.46395328004918e-05
"4596",2.4238128402957e-08
"4597",1.18485735423421e-06
"4598",8.32365211439857e-07
"4599",5.82023709138055e-06
"4600",1.99184340479949e-06
"4601",4.7424533787753e-05
"4602",1.57025566222759e-05
"4603",1.9685374914895e-07
"4604",1.77264020994426e-05
"4605",1.54377336982758e-05
"4606",5.4904913304027e-07
"4607",5.29282602703529e-06
"4608",5.36446397022183e-07
"4609",2.98098083642385e-07
"4610",3.39392574124099e-06
"4611",5.81087045084013e-08
"4612",9.68555921236619e-06
"4613",1.55182206718414e-07
"4614",1.37339284920329e-06
"4615",2.10600868650755e-05
"4616",4.70708677226534e-06
"4617",1.52253129525156e-05
"4618",4.26366884946144e-06
"4619",2.94110697473501e-09
"4620",3.19763937969794e-07
"4621",1.31783515518821e-09
"4622",1.01004591703894e-05
"4623",6.65924327162866e-11
"4624",6.31701922321042e-06
"4625",2.30238759867008e-06
"4626",4.86087353961246e-07
"4627",2.45765585870996e-07
"4628",5.63732164579309e-08
"4629",2.45417048940666e-06
"4630",2.27156899400981e-05
"4631",5.44498823362328e-07
"4632",2.0163380142221e-05
"4633",1.17508300082745e-05
"4634",2.71972489103489e-05
"4635",6.84546814138953e-06
"4636",9.1051689425002e-05
"4637",8.88578597541679e-06
"4638",1.9808360300901e-06
"4639",8.16733221186126e-08
"4640",7.87128959706357e-08
"4641",5.98337574753386e-06
"4642",1.55107792700887e-07
"4643",1.22142699495634e-06
"4644",5.57214870596492e-06
"4645",3.17212462744932e-07
"4646",1.32148305117058e-07
"4647",1.66938092269601e-06
"4648",4.70970907767085e-08
"4649",2.32051488441215e-07
"4650",3.2477184771797e-08
"4651",5.75404688620599e-08
"4652",6.24139364803703e-06
"4653",1.39636942118979e-07
"4654",1.14366541945146e-05
"4655",9.7621518526138e-07
"4656",1.00091174231756e-05
"4657",1.16982748221287e-07
"4658",1.08892997421168e-05
"4659",1.08830760742273e-05
"4660",9.62564468373615e-06
"4661",1.65355672224248e-06
"4662",8.53213676916612e-06
"4663",1.77115074134864e-05
"4664",1.33094038455877e-07
"4665",5.76122016354356e-05
"4666",6.88098563241738e-07
"4667",1.29807676918742e-06
"4668",2.3871185296393e-05
"4669",1.15379583310737e-06
"4670",4.2125062076322e-06
"4671",3.27345367616953e-06
"4672",2.87195145375693e-07
"4673",1.24495741746606e-06
"4674",7.54846495118981e-05
"4675",2.36422052971388e-07
"4676",2.9896571807024e-05
"4677",2.01867615773043e-08
"4678",1.02260753157927e-07
"4679",0.000124893931158317
"4680",9.10877078796096e-06
"4681",9.47672041844e-06
"4682",5.83556173752897e-08
"4683",7.29589257297629e-06
"4684",3.72568275199266e-06
"4685",6.68559934222414e-08
"4686",4.04105317209263e-06
"4687",3.48011804060963e-06
"4688",1.01650119956955e-07
"4689",1.98262666213791e-05
"4690",7.39667200884589e-06
"4691",4.50976617069256e-07
"4692",1.60928033297941e-07
"4693",7.41256063321794e-06
"4694",6.80717787904161e-06
"4695",5.08563495880497e-07
"4696",5.86440283524212e-07
"4697",1.16850830878724e-07
"4698",4.21370316748398e-05
"4699",6.92956082430164e-06
"4700",1.35433106722596e-05
"4701",6.75361485908468e-06
"4702",6.84503141186488e-08
"4703",7.59070830160943e-06
"4704",1.65363181692243e-06
"4705",4.38475723412325e-07
"4706",2.13922342082348e-05
"4707",3.83059527478338e-06
"4708",1.30982340727834e-06
"4709",2.79854611515956e-07
"4710",1.34112049869554e-07
"4711",1.09329526118881e-05
"4712",1.59460317786426e-08
"4713",1.7262578904399e-06
"4714",9.56445555204146e-07
"4715",1.26799837937043e-06
"4716",7.73423584448909e-06
"4717",2.59033981397438e-06
"4718",9.57687745709733e-06
"4719",7.05602329571695e-07
"4720",2.71850906574634e-06
"4721",2.26057248928866e-07
"4722",1.14573250285899e-06
"4723",5.75160878084025e-08
"4724",1.06505988593498e-05
"4725",2.50448847797578e-06
"4726",1.82251372274392e-06
"4727",1.97178405313391e-06
"4728",3.65053101176501e-06
"4729",1.15192296463357e-06
"4730",7.5589992990228e-07
"4731",2.8466798839657e-07
"4732",1.07565703736105e-07
"4733",1.57492924528858e-05
"4734",2.28203120670553e-06
"4735",6.6569143082257e-06
"4736",1.30744379751438e-05
"4737",1.30834539080327e-07
"4738",7.75775427578929e-07
"4739",8.48276164053924e-06
"4740",1.09308338341012e-06
"4741",8.21446943052119e-08
"4742",1.86697560620901e-05
"4743",5.70821712438718e-06
"4744",6.78081189145967e-06
"4745",5.55181809979448e-06
"4746",1.48191506122084e-06
"4747",2.48829387900531e-06
"4748",4.03644696305518e-06
"4749",3.69308296981072e-08
"4750",1.54653418589893e-08
"4751",2.05404799175433e-05
"4752",9.66229396473106e-07
"4753",5.59560060080118e-06
"4754",1.80642466234365e-06
"4755",6.97252898047915e-06
"4756",9.98897137809507e-07
"4757",4.28091564014714e-07
"4758",9.23033943760283e-06
"4759",3.33896415112157e-07
"4760",3.2348104078809e-06
"4761",1.28968789274047e-05
"4762",4.11613463267605e-06
"4763",2.66243590283245e-08
"4764",1.28473831665001e-05
"4765",1.59947320622005e-06
"4766",3.19065250620123e-08
"4767",2.26598814266233e-05
"4768",1.30083190586005e-06
"4769",1.12502472429488e-08
"4770",8.70567412659454e-06
"4771",0.000434705429978468
"4772",3.57423099564998e-07
"4773",4.1975967194063e-06
"4774",8.91367451831288e-06
"4775",8.86970067040458e-06
"4776",7.58632083684049e-07
"4777",6.88658806396319e-07
"4778",2.76960040275513e-06
"4779",2.39738722007228e-06
"4780",3.72034361884239e-07
"4781",8.12254965632553e-06
"4782",4.65140601815312e-08
"4783",4.0978893008651e-06
"4784",4.53194983211612e-05
"4785",2.81105531460416e-06
"4786",3.01065118276312e-06
"4787",4.73346486870975e-08
"4788",2.17576715340645e-06
"4789",3.58291789325773e-09
"4790",7.27082943597525e-06
